price,meters,rooms,Fix_zone,Fix_place_type,Fix_operation,currency,subzone1,subzone2,subzone3,Date,Urls
80000,58,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Loma Verde,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1253872480-departamento-loma-verde-_JM
110000,70,4,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando, Altos De San Fernando,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1257576336-depto-3-dormitorios-altos-de-san-fernando-_JM
63000,40,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Belén De Escobar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1231642646-departamento-con-cochera-en-alquiler-_JM
46000,46,1,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1227280977-departamento-de-1-ambiente-a-estrenar-en-alquiler-en-san-miguel-_JM
270000,87,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta Castaños,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1255045585-alquiler-departamento-3-ambientes-las-piedras-castanos-nordelta-_JM
100000,85,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Sarmiento Al 1400 - Departamento 3 Ambientes Edificio Esmeralda Ii,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1237186175-departamento-san-miguel-_JM
65000,39,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Rosetti 1390. Entre Charlone Y Italia,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243250254-departamento-en-alquiler-en-san-miguel-_JM
130000,60,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Palmas Del Sol,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1214857914-alquiler-departamento-2-ambientes-palmas-del-sol-pilar-_JM
140000,50,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Departamento En Alquiler Temporario En Condominio Va Pilar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1240792931-departamento-en-alquiler-temporario-en-condominio-va-pilar-_JM
75000,38,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1255045305-departamento-villa-ballester-_JM
90000,90,4,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Florida,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1242323103-valentin-vergara-2341-florida-depto-4-ambientes-fte-con-balcon-_JM
65000,42,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,España Al 1000,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1204790809-departamento-san-miguel-_JM
80000,50,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Lorenzo Lopez  Y Alsina - Pilar Centro 2 Ambientes Con Lavadero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1251720746-dpto-2-ambientes-expensas-6200-aprox-_JM
75000,150,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1155422654-alquiler-departamento-san-miguel-_JM
130000,45,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta Sendero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1236386209-luminoso-departamento-2-ambientes-en-alquiler-con-balcon-cochera-y-amenities-en-lago-del-sendero-nordelta-_JM
60000,80,6,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Illia 4109,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1147511835-alquiler-de-dpto-para-uso-comercialprofesional-en-san-miguel-_JM
75000,52,3,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1229493116-departamento-3-ambientes-lavalle-626-2-piso-san-fernando-_JM
55005,41,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1148986824-departamento-en-alquiler-en-jose-c-paz-_JM
69000,38,2,Bsas Gba Norte,departamento,alquiler,$,San Fernando,San Fernando, Victoria,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1249078973-departamento-2-ambientes-con-balcon-victoria-bcentro-_JM
95000,52,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Las Amapolas Al Al 300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1242355226-departamento-ayres-vila-_JM
90000,45,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, La Candela,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1258651924-departamento-la-candela-_JM
90000,90,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1256569455-b-ballester-5100-3-amb-alq-ccochera-_JM
80000,75,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1249850558-ph-tipo-casa-3-ambientes-formosa-al-5900-v-ballester-_JM
44005,34,1,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1145595144-departamento-en-alquiler-en-jose-c-paz-_JM
200000,82,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Divino Departamento En La Magdalena  Con Pileta Y Amenities - Pilar - Manuel Alberti,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1178430035-departamento-villa-magdalena-_JM
200000,70,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta Quartier,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1233705072-departamento-en-alquiler-de-3-ambientes-en-quartier-nordelta-_JM
63000,32,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Tucuman,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1255051642-departamento-en-alquiler-en-pilar-centro-_JM
165000,80,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Liquidambar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1219584631-departamento-en-alquiler-liquidambar-_JM
65000,85,3,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Av Hipólito Irigoyen  2300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1183800500-alquiler-departamento-jose-c-paz-_JM
110000,55,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta El Palmar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1169685613-departamento-en-alquiler-de-2-ambientes-en-el-palmar-insignia-_JM
60000,49,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Rodriguez Peña 1050 9ºa Solo Uso Profesional Departamento Dos Ambientes,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1183762963-departamento-uso-profesional-alquiler-dos-ambientes-en-el-centro-de-san-miguel-rodriguez-pena-1050-_JM
55012,41,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1148325000-departamento-en-alquiler-en-jose-c-paz-_JM
240000,80,4,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta El Reflejo,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1241417437-depto-en-duplex-de-tres-dormitorios-_JM
48000,32,1,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Urquiza Al 1600,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1186036153-departamento-san-miguel-_JM
55007,41,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1145699015-departamento-en-alquiler-en-jose-c-paz-_JM
55019,41,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1146043924-departamento-en-alquiler-en-jose-c-paz-_JM
55018,41,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1146019250-departamento-en-alquiler-en-jose-c-paz-_JM
55016,41,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1145957417-departamento-en-alquiler-en-jose-c-paz-_JM
107000,62,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Paunero 1057,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1233705751-alquiler-tres-ambientes-con-cochera-ubicado-en-paunero-1057-san-miguel-_JM
55009,41,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1145756502-departamento-en-alquiler-en-jose-c-paz-_JM
185000,100,4,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Villa Adelina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1210781239-duplex-en-alquiler-3-dormitorios-villa-adelina-_JM
55000,42,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Capitan Martinez Al 100,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1255585062-departamento-jose-clemente-paz-_JM
55010,41,2,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1145732021-departamento-en-alquiler-en-jose-c-paz-_JM
75000,63,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, San Martín Centro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-883685994-alquiler-departamento-3-amb-san-martin-centro-_JM
44001,34,1,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1145535850-departamento-en-alquiler-en-jose-c-paz-_JM
45000,35,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1230218712-departamento-jose-leon-suarez-_JM
80000,49,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Ingeniero Maschwitz,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1257533205-departamento-2-ambientes-condominio-altos-de-maschwitz-con-pileta-_JM
85000,49,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Departamento Alquiler Anual Villa Vento Pilar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1214926958-departamento-alquiler-anual-villa-vento-pilar-_JM
90000,62,2,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Florida,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1234141987-alquiler-departamento-3-ambientes-florida-b-vicente-lopez-_JM
65000,36,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Edificio Concord,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1207273073-alquiler-monoambiente-edificio-concord-pilar-_JM
75000,90,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1155497862-departamento-3-ambientes-con-cochera-en-alquiler-en-san-miguel-_JM
39900,32,1,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, San Martín Centro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1205625863-monoambiente-oficina-comercial-en-san-martin-centro-_JM
44008,34,1,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1145957292-departamento-en-alquiler-en-jose-c-paz-_JM
100000,65,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Barrio Parque Gral San Martín,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1220969089-departamento-bsan-martin-_JM
45000,34,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Muñiz,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1263953460-da-80-muy-lindo-departamento-de-2-ambientes-en-alquiler-en-el-centro-de-san-miguel-_JM
140000,75,4,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Casas Del Alto,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1240734176-duplex-en-casas-del-alto-manzanares-_JM
70000,38,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,0,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1247177138-departamentos-1-ambiente-alquiler-_JM
44004,34,1,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1145521114-departamento-en-alquiler-en-jose-c-paz-_JM
67000,40,1,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Martínez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1255874963-departamento-tipo-ph-de-1-ambiente-sin-expensas-_JM
44007,34,1,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz,Arricau 1182. Entre Avda. Presidente Peron Y Paunero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1146036859-departamento-en-alquiler-en-jose-c-paz-_JM
60000,41,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Muñiz,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1247996520-departamento-en-alquiler-en-muniz-san-miguel-gba-zona-norte-_JM
290000,100,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta Portezuelo,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1245131588-hermoso-alquiler-en-praia-portezuelo-_JM
150000,85,3,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta Sendero,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1118738124-departamento-en-alquiler-dos-dormitorios-nordelta-senderos-_JM
210000,68,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Saravi Village,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1259060097-departamento-saravi-village-_JM
140000,58,1,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Las Lomas,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1120632563-alquiler-ana-valencia-_JM
80000,36,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Ingeniero Maschwitz,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1260365108-dueno-alquiler-de-departamento-excelente-ubicacion-_JM
95000,43,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Pilar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1250532335-departamento-pilar-_JM
68000,45,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1246206632-departamento-en-alquiler-en-villa-ballester-_JM
135000,52,1,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Studios Work & Live,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1240437133-departamento-en-alquiler-en-studios-work-_JM
65000,50,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1258624241-alquiler-departamento-2-ambientes-paunero-1347-san-miguel-_JM
85000,50,3,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Olivos,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1258130740-departamento-olivos-viasrio-_JM
80000,90,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, San Martín Centro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1242324359-alquiler-dpto-3-amb-san-martin-centro-_JM
65000,100,4,Bsas Gba Norte,departamento,alquiler,$,Jose C Paz,José C Paz, Del Viso,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1256838800-departamento-el-pinar-_JM
130000,85,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1233701579-departamento-de-3-ambientes-con-cochera--_JM
60000,42,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Bella Vista,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1225740410-alquiler-departamento-2-ambientes-en-planta-alta-_JM
150000,71,4,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Ingeniero Maschwitz,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1260390924-hermoso-semipiso-_JM
55000,50,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1223893146-departamento-de-2-ambientes-en-alquiler-en-san-miguel-_JM
33000,35,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1137899667-departamento-2-ambientes-en-alquiler-en-san-miguel-_JM
70000,45,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa San Andrés,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1235810636-departamento-san-andres-_JM
63000,45,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Acassuso,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1256860210-dos-amb-san-isidro-acassuso-_JM
43000,45,2,Bsas Gba Norte,departamento,alquiler,$,Malvinas Argentinas,Malvinas Argentinas, Los Polvorines,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1218639832-alquiler-en-malvinas-argentinas-_JM
60000,70,3,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1219954215-departamento-en-alquiler-en-san-miguel-edificio-alianza-ii-_JM
65000,33,3,Bsas Gba Norte,departamento,alquiler,$,Malvinas Argentinas,Malvinas Argentinas, Los Polvorines,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-825254390-departamento-3-ambientes-con-cochera-unica-unidad--_JM
80000,36,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Tucuman 200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1144869380-alquiler-local-comercial-pilar-estrenar-_JM
140000,75,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar,Saravi Al,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1190734958-departamento-en-alquiler-en-solar-azul-pilar-_JM
140000,100,4,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, El Aljibe,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1232614002-hermoso-depto-4-amb-en-barrio-el-aljibe-_JM
80000,57,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1256596006-alquiler-san-roque-y-esmeralda-3-ambientes-_JM
95000,80,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, San Martín Centro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1257446329-departamento-3-ambientes-y-cochera-_JM
45000,40,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1147374815-departamento-2-ambientes-con-patio-en-alquiler-en-san-miguel-_JM
40000,30,1,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1256023465-alquiler-monoambiente-rodriguez-pena-1180-san-miguel-_JM
90000,50,1,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta Bahía Grande,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1229987789-departamento-paseo-de-la-bahia-studios-ii-_JM
40000,30,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Del Viso,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1264224674-chalecito-en-manuel-alberti-_JM
65000,51,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, San Martín Centro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1202466618-alquiler-depto-2-ambientes-san-martin-centro-_JM
65000,40,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Boulogne Sur Mer,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1247682096-depto-dos-ambientes-a-metros-de-av-rolon-_JM
50000,40,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Del Viso,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1264221909-departamentos-planta-baja-a-estrenar-_JM
130000,57,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Palmas Del Sol,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1259061377-departamento-en-palmas-del-sol-_JM
65000,63,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Belén De Escobar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1198380171-departamento-esc-centro-_JM
150000,70,4,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Ingeniero Maschwitz,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1259987168-departamento-en-alquiler-en-ingeniero-maschwitz-_JM
80000,50,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1236199195-departamento-en-alquiler-en-villa-ballester-_JM
65000,45,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro,3 De Febrero 0,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1215308367-san-isidro-departamento-alquiler-ars-65000-_JM
175000,70,3,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Jardines De San Isidro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1233455116-departamento-3-ambientes-alquiler-b-jardines-de-san-isidro-_JM
58000,42,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1207493772-alquiler-dpto-de-dos-amb-zona-centro-de-villa-ballester-_JM
95000,55,2,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Terrazas Del Haras,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1259026120-departamento-en-terrazas-del-haras-_JM
68000,30,1,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Av Peron  1800 1°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1127580226-monoambiente-solo-uso-profesional-san-miguel-_JM
62000,31,2,Bsas Gba Norte,departamento,alquiler,$,Escobar,Escobar, Belén De Escobar,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1229180554-departamento-en-alquiler-cesar-diaz-343-_JM
100000,71,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa San Andrés,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1202275274-alquiler-departamento-de-tres-amb-zona-san-andres-_JM
36000,32,1,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, San Martín Centro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1229995359-depto-de-2-ambientes-luminoso-a-estrenarno-se-aceptan-ninos-ni-mascotas-_JM
67999,50,3,Bsas Gba Norte,departamento,alquiler,$,Pilar,Pilar, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1234059612-disponible-en-diciembre-en-2022-departamento-duplex-3-ambientes-en-pilar-_JM
65000,49,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, San Martín Centro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1102273655-espectacular-departamento-2-amb-a-contrafrente-_JM
60000,36,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Bella Vista,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1221686375-departamento-en-alquiler-en-bella-vista-_JM
65000,38,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel,Italia Al 1200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1247145481-departamento-san-miguel-_JM
140000,40,2,Bsas Gba Norte,departamento,alquiler,$,Tigre,Tigre, Nordelta Bahía Grande,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1136866816-departamento-en-alquiler-con-muebles-en-bahia-grande-nordelta-_JM
88000,45,2,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1258827407-departamento-2-ambientes-alquiler-san-isidro-_JM
53000,45,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243250803-alquiler-2-ambientes-villa-ballester-_JM
44000,35,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa José León Suárez,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1232937213-departamento-jose-leon-suarez-_JM
45000,38,2,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Billinghurst,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1207294793-departamento-en-alquiler-en-billinghurst-_JM
140000,60,3,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, San Martín Centro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1222615672-departamento-3-ambientes-en-alquiler-en-el-complejo-las-victorias-plaza-_JM
46000,55,2,Bsas Gba Norte,departamento,alquiler,$,San Miguel,San Miguel, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1143226129-departamento-2-ambientes-en-alquiler-en-san-miguel-_JM
250000,80,4,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Ballester,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1259216297-4-ambientes-en-edificio-con-amenities-_JM
230000,75,4,Bsas Gba Norte,departamento,alquiler,$,San Isidro,San Isidro,3 De Febrero  Nº Al 200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1217355446-departamento-san-isidro-_JM
110000,68,4,Bsas Gba Norte,departamento,alquiler,$,Vicente Lopez,Vicente López, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243344774-vergara-873-_JM
50000,41,1,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, San Martín Centro,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1259247092-departamento-monoambiente-amplio-nuevo-a-estrenar-en-san-martin-centro-_JM
65000,38,1,Bsas Gba Norte,departamento,alquiler,$,General San Martin,General San Martín, Villa Lynch,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1230818713-monoambiente-a-estrenar-_JM
