price,meters,rooms,Fix_zone,Fix_place_type,Fix_operation,currency,subzone1,subzone2,subzone3,Date,Urls
130000,85,4,Capital Federal,departamento,alquiler,$,Recoleta,Recoleta,Alquiler Departamento Apto Profesional Paraguay Al 2300 -,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1160516393-alquiler-apto-profesional-consultorio-cs-equipamiento-recoleta-zona-salud-_JM
80000,30,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,Cabrera Al 3300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1223794633-alquiler-temporario-2-ambientes-contra-frente-cbalcon-palermo-cabrera-3300-_JM
75000,37,1,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Zuviría Al 300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1219892904-departamento-monoambiente-en-alquiler-en-caballito-_JM
85000,70,3,Capital Federal,departamento,alquiler,$,Versalles,Versalles,Cuzco Al 500,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1207489005-departamento-versalles-_JM
120000,52,3,Capital Federal,departamento,alquiler,$,Recoleta,Recoleta,Beruti Al 3000,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1155435739-departamento-barrio-norte-_JM
110000,82,4,Capital Federal,departamento,alquiler,$,Barracas,Barracas, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1196973276-ituzaingo-600-4-amb-cbalcon-sexpensas-_JM
63000,35,2,Capital Federal,departamento,alquiler,$,Flores,Flores,Culpina - (caba) 395. Entre Directorio Av. - (caba) Y Bonifacio Jose - (caba),2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1157309377-departamento-en-alquiler-en-flores-_JM
60000,40,2,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,Allende Al 3500,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1255873267-departamento-villa-devoto-_JM
70000,35,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,Gurruchaga 2163,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243254307-dos-ambientes-gurruchaga-y-paraguay-la-mejor-ubicacion-de-palermo-_JM
110000,68,3,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,Carlos A. Lopez  3600 1°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1168361284-3-ambientes-al-frente-con-balcon-y-baulera-_JM
75000,47,1,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Lezica   4400 8°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1232783655-alquiler-de-departamento-en-caballito-_JM
60000,26,1,Capital Federal,departamento,alquiler,$,San Telmo,San Telmo,Bolivar Al 1700,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1219479034-departamento-san-telmo-_JM
70000,40,1,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano Chico,Castañeda Al 1800,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1160635466-departamento-belgrano-chico-_JM
200000,87,4,Capital Federal,departamento,alquiler,$,Flores,Flores, Juan Bautista Al 2800,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1147677014-alquiler-semipiso-4-ambientes-a-estrenar-110m-balcon-terraza-flores-_JM
180000,68,3,Capital Federal,departamento,alquiler,$,Versalles,Versalles,Fernado Fader 6000,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1259267501-alquiler-departento-3-ambientes-2-banos-con-cochera-_JM
68000,42,2,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1169349091-departamento-2-ambientes-amplios-_JM
65000,36,1,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,Av. San Martín  6900 1°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1246234872-monoambiente-frente-balcon-devoto-_JM
85000,60,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,Gallo Al 1600,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1255215403-2amb-60m2-cpatio-al-cfte-seg-losa-rad-edcateg-en-recoleta-a-mts-de-av-santa-fe-_JM
74000,43,2,Capital Federal,departamento,alquiler,$,Boedo,Boedo,Avenida Boedo 500 2-c,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1181890319-departamentos-2-ambientes-alquiler-_JM
110000,52,3,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano R, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1230595164-belgrano-r-3-amb-en-alquiler-increible-vista-abierta-_JM
70000,54,3,Capital Federal,departamento,alquiler,$,Flores,Flores,Rivadavia Al 6200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1233032605-tres-ambientes-con-balcon-a-la-calle-solo-para-uso-profesional-_JM
70000,41,2,Capital Federal,departamento,alquiler,$,Parque Patricios,Parque Patricios, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1226741288-departamento-de-2-ambientes-parque-patricios-no-alquiler-_JM
80000,40,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Hortiguera 400,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1236277883-alquiler-dpto-3-amb-hortiguera-400-caballito-_JM
160000,70,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Aranguren 1502,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1219847944-diviino-semi-piso-3-amb-a-estrenar-fte-bcon-atza-mas-patio-gran-recep-toil-y-bano-en-suite-_JM
85000,42,2,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Hortiguera Al 100,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1237772856-departamento-de-2-ambientes-en-alquiler-caballito-sur-_JM
80000,48,2,Capital Federal,departamento,alquiler,$,Mataderos,Mataderos, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1194824159-departamento-de-2-ambientes-tipo-duplex-_JM
95000,70,3,Capital Federal,departamento,alquiler,$,Almagro,Almagro, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1212056149-estupendo-3-amb-en-almagro-tte-gral-peron-3471-_JM
65000,35,2,Capital Federal,departamento,alquiler,$,Palermo,Palermo,Mario Bravo Al 1100,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1232982789-alquiler-palermo-2-ambientes-mario-bravo-1100-zona-universidad-de-palermo-_JM
75000,35,1,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza,Roosevelt Franklin D. Av. 4911,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1256417042-alquiler-monoambiente-cbalcon-lavadero-ind-roosevelt-4911-5-c-villa-urquiza-_JM
105000,50,3,Capital Federal,departamento,alquiler,$,Chacarita,Chacarita,Forest Al 600,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1183932275-forest-600-3-ambientes-a-estrenar-cbalcon-al-contrafrente-oportunidad-chacarita-_JM
80000,51,3,Capital Federal,departamento,alquiler,$,Floresta,Floresta, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1200766899-hermoso-semipiso-departamento-3-ambientes-con-balcon-corrido-todo-luz-y-sol-_JM
65000,41,2,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,Virrey Loreto  2500,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1233121824-alquiler-luminoso-depto-2-ambientes-belgrano-_JM
94000,55,3,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,Amenabar Al 700,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1161604814-departamento-belgrano-_JM
78000,45,2,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,Villa Pueyrredón,Gabriela Mistral Al 2200. Entre Caracas Y Gavilan,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1186120345-ph-2-ambientes-alquiler-villa-pueyrredon-_JM
65000,41,2,Capital Federal,departamento,alquiler,$,Flores,Flores,Pumacahua 0,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1223932416-alquiler-2-ambientes-apto-profesional-flores-_JM
60000,40,3,Capital Federal,departamento,alquiler,$,Once,Once,Uriburu N° Al 500,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1258130976-departamento-once-_JM
95000,52,1,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,La Pampa 700 5-e,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-879036373-departamentos-1-ambiente-alquiler-_JM
68000,38,1,Capital Federal,departamento,alquiler,$,Villa Del Parque,Villa Del Parque,Nogoya Al 2400,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1249465746-departamento-villa-del-parque-_JM
95000,50,2,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,Teodoro García 2300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1229136821-alquiler-2-ambientes-belgrano-balcon-aterrazado-muy-luminoso-_JM
60000,64,2,Capital Federal,departamento,alquiler,$,Velez Sarsfield,Velez Sarsfield,Cardoso Al 100. Entre Av. Rivadavia Y Yerbal,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1202661509-alquiler-depto-2-ambientes-con-cochera-_JM
100000,55,3,Capital Federal,departamento,alquiler,$,Palermo,Palermo,Pringles   900 5°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243732354-3-amb-calle-pringles-y-guardia-vieja-caba-recien-pintado-_JM
80000,36,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Alberdi Al 800,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1259018867-3-amb-9-contrafrente-incluye-exp-abl-y-aysa-2-balcones-alberdi-al-800-pjunta-_JM
65000,32,2,Capital Federal,departamento,alquiler,$,Floresta,Floresta,Joaquín V. González 400,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1249115918-alquiler-departamento-2-ambientes-floresta-_JM
97000,93,4,Capital Federal,departamento,alquiler,$,Velez Sarsfield,Velez Sarsfield, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1166991632-departamento-4-ambientes-al-frente-con-balcon-_JM
55000,33,1,Capital Federal,departamento,alquiler,$,Balvanera,Balvanera, Jean,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1211518514-exc-monoambiente-c-balcon-bano-y-cocina-completos-amob-_JM
70000,35,2,Capital Federal,departamento,alquiler,$,Barrio Norte,Barrio Norte,San Luis Al 2800,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1219889316-san-luis-al-2800-todo-a-nuevo-barrio-norte-_JM
90000,36,2,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza,Avenida Triunvirato 5300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1249814778-alquiler-2-ambientes-exlusivo-uso-profesional-_JM
95000,62,3,Capital Federal,departamento,alquiler,$,Parque Chacabuco,Parque Chacabuco, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1214958864-alquiler-duplex-3-ambientes-cbalcon-parque-chacabuco-_JM
105000,50,3,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1175041587-alquiler-yo-venta-3-amientes-belgrano-_JM
85000,58,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Emilio Mitre   700 5°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1249073999-3-ambientes-apto-profesional-o-vivienda-_JM
70000,32,1,Capital Federal,departamento,alquiler,$,Monserrat,Monserrat,Chile 1700,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1191753900-monoambiente-con-balcon-en-alquiler-_JM
140000,72,3,Capital Federal,departamento,alquiler,$,Recoleta,Recoleta,Cerrito Al 1500. Entre Av. Libertador  Y Posadas,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1196975397-departamento-en-alquiler-en-recoleta-_JM
60000,28,1,Capital Federal,departamento,alquiler,$,Villa Pueyrredon,Villa Pueyrredón,Avenida Salvador María Del Carril 3000,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1193309770-alquiler-monoambiente-c-division-apto-profesional-_JM
240000,76,3,Capital Federal,departamento,alquiler,$,Palermo,Palermo,Cerviño Y Sinclair,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1168013025-alquiler-3-amb-torre-cervino-nuevo-cochera-amenities-palermo-_JM
115000,41,2,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza,Manuela Pedraza Al 5200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1183205963-departamento-2-ambientes-amoblado-con-patiojardin-sum-villa-urquiza-_JM
66000,57,2,Capital Federal,departamento,alquiler,$,Liniers,Liniers, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1213206818-excelente-departamento-muy-amplio-5to-piso-muy-luminoso-_JM
85000,43,2,Capital Federal,departamento,alquiler,$,Villa Lugano,Villa Lugano,Albariño Al 3500,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1229493615-departamento-alquiler-temporario-villa-lugano-_JM
67500,40,2,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza,De Los Incas  4600 5°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1221196563-2-amb-coc-sep-a-metros-subte-b-los-incas--_JM
45000,33,1,Capital Federal,departamento,alquiler,$,Congreso,Congreso, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1222746071-tribunales-1-ambmedio-divisible-vivienda-o-uso-comercial-profesional-subte-b-a-c-d-frente-luminoso-_JM
90000,40,2,Capital Federal,departamento,alquiler,$,Urquiza,Villa Urquiza, Tomas Y Nahuel Huapi,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1232114120-semipiso-de-2amb-al-fte-cbalcon-villa-urquiza-_JM
90000,55,3,Capital Federal,departamento,alquiler,$,Villa Del Parque,Villa Del Parque,Argerich Al 3100. Entre Nazarre Y Pedro Lozano,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1190270486-departamento-3-ambientes-alquiler-villa-del-parque-_JM
60000,36,1,Capital Federal,departamento,alquiler,$,Barrio Norte,Barrio Norte,Mansilla Al 2800,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1245972883-departamento-barrio-norte-alquiler-monoambiente-con-cochera-_JM
70000,41,2,Capital Federal,departamento,alquiler,$,Villa Del Parque,Villa Del Parque,Nogoya Al 3000,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1241318305-depto-dos-amb-apto-profesional-con-balcon-villa-del-parque-_JM
80000,77,3,Capital Federal,departamento,alquiler,$,Liniers,Liniers,Avenida Gral. Paz 10750,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1247705660-alquiler-departamento-3-ambientes-balcon-liniers-_JM
130000,45,2,Capital Federal,departamento,alquiler,$,Retiro,Retiro,Distrito Quartier.,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1200253980-distrito-quartier-excelente-loft-a-estrenar-en-vista-rio-_JM
160000,115,3,Capital Federal,departamento,alquiler,$,Floresta,Floresta,Bacacay 3840,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1214807245-departamento-tipo-casa-3-amb-con-cochera-y-balcon-parrillas-jardin-bajas-expensas-_JM
120000,56,3,Capital Federal,departamento,alquiler,$,Palermo,Palermo,Charcas 5200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1256199038-alquiler-departamento-de-3-ambientes-en-palermo-_JM
70000,33,1,Capital Federal,departamento,alquiler,$,Coghlan,Coghlan,Avenida Monroe 3300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1259275606-alquiler-monoabiente-a-estrenar-colegiales-_JM
85000,37,1,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo,Vera Al 200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1232938489-villa-crespo-monoambiente-divisible-de-42m2-con-balcon-a-estrenar-piso-alto-alquiler-_JM
98000,90,4,Capital Federal,departamento,alquiler,$,Mataderos,Mataderos,Larraya  1740,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1225733667-alquiler-4-ambientes-mataderos-_JM
150000,70,3,Capital Federal,departamento,alquiler,$,Las Cañitas,Las Cañitas,Soldado De La Independencia Al 1300. Entre Zabala Y Teodoro Gracia,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1231681140-oppel-departamento-en-alquiler-imprenta-capital-federal-_JM
75000,46,1,Capital Federal,departamento,alquiler,$,Parque Chacabuco,Parque Chacabuco,Zelarrayán 1600,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1188187405-complejo-volcan-monoambiente-apto-profesional-solo-alquiler-comercial-_JM
170000,84,4,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Viel Al 200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1184665456-4-ambientes-con-dependencia-balcon-y-cochera-fija-cubierta-_JM
130000,61,2,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,Vuelta De Obligado 1900,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1249077619-alquiler-departamento-3-ambientes-vestidorestudio-_JM
65000,48,2,Capital Federal,departamento,alquiler,$,Nuñez,Núñez,Crisologo Larralde Al 3000,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1173239621-depto-2-amb-por-escalera-a-1c-de-av-cramer-_JM
120000,82,3,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1248311558-alquiler-3-ambientes-belgrano-amoblado-temporal-_JM
49000,39,2,Capital Federal,departamento,alquiler,$,Paternal,Paternal,Avda. Juan B. Justo Y Boyaca-  Sn,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1242326247-depto-2-amb-alquilo-a-1-caballero-amoblsplaza-pappometr-_JM
90000,35,2,Capital Federal,departamento,alquiler,$,Flores,Flores, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1183701291-dos-ambientes-cbalcon-terraza-al-frente-no-paga-expensasni-abl-ni-aysa-neuquen-1852-flores-_JM
100000,90,4,Capital Federal,departamento,alquiler,$,Constitucion,Constitución,Caseros  1500 6°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1179636115-departamento-4-ambientes-vista-abierta-balcon-corrido-_JM
240000,103,3,Capital Federal,departamento,alquiler,$,Recoleta,Recoleta,Arenales 1300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1157489103-alquiler-depto-3-amb-dep-en-recoleta-amoblado-_JM
85000,60,2,Capital Federal,departamento,alquiler,$,Recoleta,Recoleta,Gallo Al 1600,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1255893412-2amb-60m2-cpatio-al-cfte-seg-losa-rad-edcateg-en-recoleta-a-mts-de-av-santa-fe-_JM
110000,85,4,Capital Federal,departamento,alquiler,$,Flores,Flores,Granaderos 457 Piso 6 A  - Flores,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1222231185-departamento-4-amb-bano-toilette-sin-balcon-granaderos-457-flores-_JM
60000,25,1,Capital Federal,departamento,alquiler,$,Almagro,Almagro,Mario Bravo Al 200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1185277999-departamento-de-1-ambientes-edificio-con-amenities-impecable-_JM
200000,86,4,Capital Federal,departamento,alquiler,$,Flores,Flores, Juan Bautista Al 2800,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1157712489-alquiler-semipiso-4-ambientes-a-estrenar-140-m-balcon-terraza-flores-_JM
60000,32,1,Capital Federal,departamento,alquiler,$,San Cristobal,San Cristóbal,Av Pavón Al 2400,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1230979777-alquiler-departamento-monoambiente-divisible-con-balcon-san-cristobal-_JM
75000,45,3,Capital Federal,departamento,alquiler,$,Balvanera,Balvanera,Ayacucho   500,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1229789138-departamento-en-alquiler-3-ambientes-balvanera-_JM
160000,98,4,Capital Federal,departamento,alquiler,$,Flores,Flores, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1184379642-piso-4-ambientes-mas-dependencia-y-gran-balcon-terraza-al-frente-_JM
118000,100,4,Capital Federal,departamento,alquiler,$,Villa Del Parque,Villa Del Parque,Cuenca Al 3400,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1235789135-alquiler-departamento-villa-del-parque-_JM
110000,45,3,Capital Federal,departamento,alquiler,$,Colegiales,Colegiales,14 De Julio Al 1300. Entre Virrey Aviles Y Alvarez Thomas,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1148421234-oppel-departamento-en-alquiler-colegiales-capital-feder-_JM
70000,39,3,Capital Federal,departamento,alquiler,$,Pompeya,Nueva Pompeya,Ventura De La Vega 3784,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1221196289-alquiler-de-departamento-3-ambientes-al-frente-_JM
165000,55,3,Capital Federal,departamento,alquiler,$,Saavedra,Saavedra,Ruiz Huidobro 4610. Entre Miller Y Lugones,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1223899364-depto-3amb-a-estrenar-al-fte-cbalcon-a-estrenar-saavedra-_JM
85000,60,2,Capital Federal,departamento,alquiler,$,Barrio Norte,Barrio Norte,Gallo Al 1600,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1255745434-2amb-60m2-cpatio-al-cfte-seg-losa-rad-edcateg-en-recoleta-a-mts-de-av-santa-fe-_JM
80000,67,3,Capital Federal,departamento,alquiler,$,Pompeya,Nueva Pompeya, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1226002771-departamento-3-ambientes-pompeya-no-alquiler-_JM
80000,43,2,Capital Federal,departamento,alquiler,$,Colegiales,Colegiales,Forest  Al 1179,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1244886562-alquiler-2-ambientes-43m2-colegiales-_JM
80000,34,1,Capital Federal,departamento,alquiler,$,Congreso,Congreso,Combate De Los Pozos  200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1244272195-excelente-monoambiente-al-frente-con-balcon-a-estrenar-_JM
125000,50,3,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,Virrey Del Pino  Al 2500,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1201593896-departamento-3-ambientes-al-contrafrente-con-balcon-_JM
50000,27,1,Capital Federal,departamento,alquiler,$,San Nicolas,San Nicolás,Avenida Corrientes 1700,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1246883250-mono-ambiente-con-balcon-vista-abiertasan-nicolas-_JM
95000,46,2,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,Carlos Antonio López 4300,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1193161717-depto-de-2-amb-c-balcon-en-la-mejor-zona-de-devoto-_JM
110000,62,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Leopoldo Marechal 900,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1204037401-alquiler-depto-3-amb-cbalcon-parque-centenario-_JM
180000,112,5,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,Virrey Del Pino Al 2300. Entre Av.cabildo Y V. De Obligado,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243726133-oppel-departamento-en-alquiler-belgrano-capital-federal-_JM
110000,75,3,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Curapaligue Al 200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1174668850-alquiler-departamento-de-3-ambientes-con-dependencia-caballito-_JM
95000,56,3,Capital Federal,departamento,alquiler,$,Villa Crespo,Villa Crespo,Rio De Janeiro Al 900,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1246638267-departamento-alquiler-3-amb-p-centenario-_JM
105000,45,2,Capital Federal,departamento,alquiler,$,Villa Devoto,Villa Devoto,Sanabria Al 2400,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1237180998-exclusivo-2-ambientes-sanabria-2400-villa-devoto-con-balcon-parrilla-_JM
78000,41,1,Capital Federal,departamento,alquiler,$,Barracas,Barracas,Wenceslao Villafañe Al 1200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1247994706-alquiler-barracas-monoambiente-balcon-cochera-piscina-_JM
95000,75,4,Capital Federal,departamento,alquiler,$,Palermo,Palermo Chico,Pereyra Lucena Al 2500,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1242319243-alquiler-departamento-apto-profesional-palermo-chico-_JM
95000,38,1,Capital Federal,departamento,alquiler,$,Palermo,Palermo,Humboldt 2028,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1214135692-departamento-en-alquiler-en-palermo-hollywood-_JM
150000,63,4,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,Pedro Ignacio Rivera Al 2600. Entre Amenabar Y Moldes,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243732564-oppel-departamento-en-alquiler-belgrano-capital-federal-_JM
60000,25,1,Capital Federal,departamento,alquiler,$,Barrio Norte,Barrio Norte,  Excelente Ubicacion Vicente Lopez Y Callao,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1169304938-departamento-recoleta-_JM
60000,36,2,Capital Federal,departamento,alquiler,$,Caballito,Caballito,Avenida Jose Marìa Moreno   300 4°,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1131177477-2-abm-caballito-jm-moreno-formosa-impecable-_JM
110000,38,3,Capital Federal,departamento,alquiler,$,San Cristobal,San Cristóbal,Avenida San Juan 2200,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1231310790-depto-alquiler-3-ambientes-cochera-san-cristobal-_JM
60000,53,2,Capital Federal,departamento,alquiler,$,Monserrat,Monserrat,Mexico 881. Entre Tacuari Y Piedras,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1255748495-alquiler-2-ambientes-54-mts-zona-facultad-uade-todo-electri-_JM
58000,25,2,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1243090467-2-ambientes-con-cocina-incorporada-americana-lateral-_JM
60000,43,1,Capital Federal,departamento,alquiler,$,Monserrat,Monserrat,Chile Al 1100,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1198417740-departamento-monserrat-_JM
80000,57,3,Capital Federal,departamento,alquiler,$,Constitucion,Constitución,Av. Juan De Garay  720. Entre Chacabuco Y Piedras,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1179567591-frente-a-la-torre-quartier-impecable-estado-muy-luminoso-_JM
160000,109,4,Capital Federal,departamento,alquiler,$,Belgrano,Belgrano,O'higgins 1700,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1203633872-alquiler-4-ambientes-dependencia-pb-belgrano-_JM
165000,100,4,Capital Federal,departamento,alquiler,$,Recoleta,Recoleta,Pte. Uriburu Y Santa Fe,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1160198223-reservado-4-amb-ccochera-fija-lavadero-y-balcon-_JM
120000,60,3,Capital Federal,departamento,alquiler,$,Monte Castro,Monte Castro, Argentina,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1258017342-excelente-depto-3-amb-muy-luminoso-con-cochera-_JM
90000,40,2,Capital Federal,departamento,alquiler,$,Flores,Flores,Av. Gaona 3600,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1240026951-departamento-dos-ambientes-en-alquiler-con-dos-patios-propios-y-cochera-en-flores-_JM
180000,60,3,Capital Federal,departamento,alquiler,$,Monserrat,Monserrat,Bolivar 400,2022/12/02,https://departamento.mercadolibre.com.ar/MLA-1152322366-alquiler-depto-3-amb-centro-_JM
